sid,isb,search,title,dizhi,lng,lat,similarity,name,district,fLng,fLat,followerCount,_id,fAddress
QY16CWHLAP,黄浦市民新村,黄浦市民新村,[黄浦] 黄浦市民新村,中山南路1768弄,121.492247,31.203931,0.5,市民新村,黄浦,121.499179,31.210089,769,60194bdd7e3a052fd49774de,"保屯路211弄, 中山南路1726弄, 中山南路1754号, 中山南路1758号, 中山南路1756号, 市民新村, 南车站路450弄, 南车站路454号, 南车站路480号, 南车站路488号, 中山南路1748号, 中山南路1750号, 中山南路1752号, 中山南路1760号"
8EV5F3LUIV,保利叶上海北区,保利叶上海北区,[宝山] 保利叶上海北区,联杨路1078弄,121.358495,31.346289,0,上海人家,黄浦,121.495342,31.208731,127,60194bb67e3a052fd4977459,西藏南路1558弄
J2SUJOYTQN,唐家宅小区,唐家宅小区,[黄浦] 唐家宅小区,"西藏南路1566弄,中山南一路101弄",121.488669,31.202076,0.5454545454545454,唐家宅小区,黄浦,121.495582,31.207878,166,60194bb67e3a052fd497745b,"西藏南路1566弄,中山南一路101弄"
FPOND7URKR,鲁班公寓,鲁班公寓,[黄浦] 鲁班公寓,鲁班路776弄,121.478594,31.193455,0.6,鲁班公寓,黄浦,121.484784,31.199311,172,60194bb97e3a052fd497745d,鲁班路776弄
TRYMGFEPJM,龙华小区,龙华小区,[黄浦] 龙华小区,中山南一路1012弄,121.473068,31.195367,0.6,龙华小区,黄浦,121.479488,31.201321,178,60194bb97e3a052fd497745f,"中山南一路1020弄, 中山南一路1018号, 打浦路590号, 打浦路594号, 中山南一路1012弄, 中山南一路1014号, 中山南一路1016号, 中山南一路1022号, 中山南一路1024号, 中山南一路1026号"
XXRVLCKJOV,蒙自新村,蒙自新村,[黄浦] 蒙自新村,蒙自路490弄,121.479352,31.201059,0.6,蒙自新村,黄浦,121.4861354,31.20713796,278,60194bbb7e3a052fd4977467,蒙自路490弄1-13号
YTXKFNHLGJ,瞿溪坊,瞿溪坊,[黄浦] 瞿溪坊,瞿溪路883弄,121.478344,31.200715,0.6666666666666666,瞿溪坊,黄浦,121.485877,31.206289,283,60194bbb7e3a052fd4977469,瞿溪路883弄
07H2PRURYM,德福苑,德福苑,[黄浦] 德福苑,蒙自路501弄,121.480195,31.201229,0.6666666666666666,德福苑,黄浦,121.486765,31.207011,278,60194bbb7e3a052fd497746c,蒙自路501弄
QVWCD9B4MC,蒙自路395弄小区,蒙自路395弄小区,[黄浦] 蒙自路395弄小区,蒙自路395弄,121.479636,31.202727,0.4,蒙自路395弄,黄浦,121.4867987,31.20864828,322,60194bbb7e3a052fd497746e,蒙自路395弄
UESLKJVJHC,百溪公寓,百溪公寓,[黄浦] 百溪公寓,瞿溪路800弄,121.481304,31.20049,0.6,百溪公寓,黄浦,121.487775,31.206441,275,60194bbc7e3a052fd4977470,"瞿溪路800弄, 瞿溪路802号, 瞿溪路804号, 瞿溪路806号"
2CUGH20ENU,华丽家族古北花园,华丽家族古北花园,[长宁] 华丽家族古北花园,黄金城道555弄,121.403685,31.193676,0,华丽家族汇景天地(公寓),黄浦,121.483957,31.204853,328,60194bbe7e3a052fd4977473,瞿溪路968弄
KDVBVWOBIZ,丽园路574弄小区,丽园路574弄小区,[黄浦] 丽园路574弄小区,丽园路574弄,121.48122,31.207007,0.4,丽园路883号,黄浦,121.4819049996,31.212525864109,,60194b6b7e3a052fd4977350,丽园路883号
SLNKSZMM6R,局门路405弄小区,局门路405弄小区,[黄浦] 局门路405弄小区,局门路405弄,121.482276,31.204232,0.4,局门后路95弄,黄浦,121.4873361,31.21395797,,60194b6e7e3a052fd4977353,局门后路95弄
KDVBVWOBIZ,丽园路574弄小区,丽园路574弄小区,[黄浦] 丽园路574弄小区,丽园路574弄,121.48122,31.207007,0.4,丽园路642号,黄浦,121.48681496505,31.212935176618,1,60194b6f7e3a052fd4977355,丽园路642号
,____,,______,,,,0,制造局路66弄,黄浦,121.4884246,31.21484362,,60194b6f7e3a052fd4977357,制造局路66弄
KDVBVWOBIZ,丽园路574弄小区,丽园路574弄小区,[黄浦] 丽园路574弄小区,丽园路574弄,121.48122,31.207007,0.4,丽园路567号,黄浦,121.487548268,31.213203414603,,60194b6f7e3a052fd4977359,丽园路567号
430FUKB9DF,鲁班路400弄小区,鲁班路400弄小区,[黄浦] 鲁班路400弄小区,鲁班路400弄,121.475748,31.200427,0.4,鲁班路197-211号,黄浦,121.48140872354,31.210959058031,1,60194b707e3a052fd497735b,鲁班路197-211号
SLNKSZMM6R,局门路405弄小区,局门路405弄小区,[黄浦] 局门路405弄小区,局门路405弄,121.482276,31.204232,0.4,局门路241弄,黄浦,121.4878903,31.21182063,1,60194b707e3a052fd497735e,局门路241弄
SLNKSZMM6R,局门路405弄小区,局门路405弄小区,[黄浦] 局门路405弄小区,局门路405弄,121.482276,31.204232,0.4,局门路227号,黄浦,121.487461,31.212217,1,60194b717e3a052fd4977360,局门路227号
3YVX6RKEMS,园林天下,园林天下,[长宁] 园林天下,长宁路888弄,121.418562,31.219875,0,园林大厦,黄浦,121.489332,31.215068,3,60194b727e3a052fd4977362,制造局路130号
TFVHAMLZPJ,五里桥路188弄小区,五里桥路188弄小区,[黄浦] 五里桥路188弄小区,五里桥路188弄,121.481363,31.204001,0.375,五里桥路178-184号,黄浦,121.487937,31.209943,4,60194b737e3a052fd4977364,"五里桥路178号, 五里桥路180号, 五里桥路182号, 五里桥路184号"
3MITDAPZ4X,永业仁德坊,永业仁德坊,[黄浦] 永业仁德坊,斜土路298弄,121.480742,31.204788,0.5454545454545454,仁德坊,黄浦,121.486743,31.210152,538,60194bc77e3a052fd4977492,斜土路298弄
MSGTXPBV6T,中汇公寓,中汇公寓,[黄浦] 中汇公寓,局门路1弄,121.480013,31.209,0.6,中汇公寓,黄浦,121.486325,31.214874,532,60194bc87e3a052fd4977494,局门路1弄
EIGWFLYKO2,江南新苑,江南新苑,[黄浦] 江南新苑,瞿溪路926弄,121.479069,31.198982,0.6,江南新苑,黄浦,121.485549,31.204953,590,60194bc87e3a052fd4977496,"中山南一路721弄1-2号,瞿溪路926弄3-9号"
EX0NYOTGY4,丽园新村,丽园新村,[黄浦] 丽园新村,斜土路80弄,121.48355,31.205336,0.6,丽园新村,黄浦,121.49003,31.211248,617,60194bc97e3a052fd4977498,"斜土路80弄5-24号, 五里桥路39弄, 斜土路88号, 斜土路74号, 斜土路60号, 斜土路102号"
2CUGH20ENU,华丽家族古北花园,华丽家族古北花园,[长宁] 华丽家族古北花园,黄金城道555弄,121.403685,31.193676,0,华丽家族汇景天地(商业类),黄浦,121.483813,31.204605,683,60194bca7e3a052fd497749b,"瞿溪路968弄,中山南一路737弄"
SO8LFSRNYX,北蒙三小区,北蒙三小区,[黄浦] 北蒙三小区,丽园路842弄,121.476836,31.205375,0.5454545454545454,北蒙三小区,黄浦,121.483499,31.21139,747,60194bcb7e3a052fd497749d,"丽园路842弄20-51号甲, 蒙自路208号, 蒙自路212号, 蒙自路214号, 蒙自路216号, 蒙自路218号, 蒙自路222号, 蒙自路224号, 蒙自路252弄"
EIWEW5EQKC,银杏家园南区,银杏家园南区,[黄浦] 银杏家园南区,鲁班路299弄,121.475734,31.204362,0.5,银杏家园,黄浦,121.48213,31.210724,798,60194bcb7e3a052fd497749f,"鲁班路277弄（一期）,鲁班路299弄（二期）"
8FSLXI3JTM,卢湾都市花园,卢湾都市花园,[黄浦] 卢湾都市花园,鲁班路509弄,121.476897,31.201094,0.5,卢湾都市花园,黄浦,121.483515,31.207163,1410,60194bcc7e3a052fd49774a1,鲁班路509弄
F1GCODXCVP,蒙西小区,蒙西小区,[黄浦] 蒙西小区,"丽园路887弄,蒙自西路28弄,蒙自西路72弄",121.475588,31.207065,0.6,蒙西小区,黄浦,121.482036,31.212938,1604,60194bcc7e3a052fd49774a3,"蒙自西路28弄,蒙自西路62弄,蒙自西路72弄,丽园路857-893号（单号）,蒙自西路2-82号（双号）"
IGHVKNYHXW,新家坡园景苑,新家坡园景苑,[黄浦] 新家坡园景苑,"徐家汇路1弄,制造局路8弄",121.48136,31.210049,0.5,新家坡园景苑,黄浦,121.488825,31.215942,1811,60194bcf7e3a052fd49774ac,"徐家汇路1弄, 制造局路24号, 制造局路22号, 制造局路28号"
PSVPVGG7RJ,中南小区东区,中南小区东区,[黄浦] 中南小区东区,中山南一路198弄,121.488399,31.200032,0.5,中南小区,黄浦,121.495053,31.206399,725,60194bde7e3a052fd49774e0,中山南一路198弄
WXRCTZKSAR,紫荆新苑,紫荆新苑,[黄浦] 紫荆新苑,鲁班路778弄,121.477805,31.19247,0.6,紫荆新苑,黄浦,121.484345,31.198618,866,60194bde7e3a052fd49774e2,鲁班路778弄1-60号
NVW6YILWJT,金中苑,金中苑,[黄浦] 金中苑,中山南路1887弄,121.491929,31.202158,0.6666666666666666,金中苑,黄浦,121.498457,31.20793,879,60194bdf7e3a052fd49774e5,中山南路1887弄
3NKMEQEUMC,白玉兰家园,白玉兰家园,[黄浦] 白玉兰家园,西藏南路1717弄,121.491948,31.200109,0.5454545454545454,白玉兰家园,黄浦,121.498273,31.205536,1024,60194be07e3a052fd49774e7,西藏南路1717弄
T5ZQNBPYQX,卢湾城市花园,卢湾城市花园,[黄浦] 卢湾城市花园,鲁班路738弄,121.477068,31.19384,0.5,卢湾城市花园,黄浦,121.483411,31.199848,1068,60194be17e3a052fd49774e9,鲁班路738弄
FDCKHOAAZ3,黄浦滩名苑,黄浦滩名苑,[黄浦] 黄浦滩名苑,保屯路288弄,121.493193,31.201025,0.5454545454545454,黄浦滩名苑,黄浦,121.49989,31.207029,1115,60194be17e3a052fd49774eb,保屯路288弄
LWFQKESLLN,弘辉名苑,弘辉名苑,[黄浦] 弘辉名苑,西藏南路1501弄,121.489779,31.203116,0.6,弘辉名苑,黄浦,121.495704,31.208978,1972,60194be37e3a052fd49774f4,"西藏南路1501弄, 西藏南路1493号"
LIQAZMLPKU,中福城1期,中福城1期,[黄浦] 中福城1期,湖北路199弄,121.479905,31.233568,0.5454545454545454,中福城,黄浦,121.484027,31.239123,895,60194be37e3a052fd49774f6,"浙江中路188弄（一期）,广西北路228弄（二期）,汉口路689弄（三期）,广西北路255弄（三期）"
WHYTOGDIUR,耀江花园,耀江花园,[黄浦] 耀江花园,西藏南路1739弄,121.492583,31.198992,0.6,耀江花园,黄浦,121.499241,31.20454,2781,60194be47e3a052fd49774f8,西藏南路1739弄
0H62C4SGUG,融创滨江壹号院,融创滨江壹号院,[黄浦] 融创滨江壹号院,中山南一路500弄,121.484471,31.197836,0.46153846153846156,融创滨江壹号院,黄浦,121.491205,31.203926,3353,60194be47e3a052fd49774fa,中山南一路500弄
6BAQHKYPT3,永业公寓,永业公寓,[黄浦] 永业公寓,局门路88号,121.478311,31.208545,0.6,永业公寓,黄浦,121.484826,31.21442,2659,60194bcf7e3a052fd49774ae,"徐家汇路135弄, 局门路88号, 蒙自路39号"
FPOND7URKR,鲁班公寓,鲁班公寓,[黄浦] 鲁班公寓,鲁班路776弄,121.478594,31.193455,0.6,鲁班大楼,黄浦,121.485248,31.202912,225,60194bd07e3a052fd49774b0,鲁班路721弄
77E6FWMVUO,海淞苑,海淞苑,[宝山] 海淞苑,淞宝路258弄,121.501024,31.384221,0,淞园大厦,黄浦,121.499908,31.203984,260,60194bd07e3a052fd49774b2,半淞园路698弄
ANQPUEMJNC,东方丽都,东方丽都,[宝山] 东方丽都,友谊路2858弄,121.433927,31.383504,0,丽都大厦,黄浦,121.492313,31.20499514,229,60194bd17e3a052fd49774b5,中山南一路500弄1号
8ANMUAQALD,汇龙新城,汇龙新城,[黄浦] 汇龙新城,徐家汇路515弄,121.475261,31.208111,0.6,汇龙新城,黄浦,121.481756,31.213694,1853,60194bd17e3a052fd49774b7,徐家汇路515弄
9I8LFZ5K5T,南康公寓,南康公寓,[黄浦] 南康公寓,制造局路855号,121.486453,31.198783,0.6,南康公寓,黄浦,121.493018,31.20461,272,60194bd37e3a052fd49774b9,制造局路859弄
33VCWCOYM8,驰骋小区,驰骋小区,[黄浦] 驰骋小区,中山南路1711弄,121.493678,31.203536,0.6,驰骋大楼,黄浦,121.500082,31.20924,326,60194bd37e3a052fd49774bb,中山南路1711弄1号
8URZGDB2SO,中辉新苑,中辉新苑,[黄浦] 中辉新苑,打浦路585弄,121.474482,31.195774,0.6,中辉新苑,黄浦,121.48109,31.201766,345,60194bd47e3a052fd49774be,打浦路585弄
0H62C4SGUG,绿城盛世滨江,绿城盛世滨江,[黄浦] 绿城盛世滨江,中山南一路500弄,121.484471,31.197836,0.5,盛世滨江壹号公馆,黄浦,121.4892485,31.2025722,332,60194bd57e3a052fd49774c0,蒙自路737号
03SNKG0VKX,瞿四小区,瞿四小区,[黄浦] 瞿四小区,中山南一路247弄,121.486242,31.201041,0.6,瞿四小区,黄浦,121.492931,31.207032,412,60194bd57e3a052fd49774c2,"中山南一路247弄, 瞿溪路564号, 瞿溪路556号, 制造局路749弄1-5号, 制造局路721弄1-6号, 瞿溪路560号"
1TFH3DFFPD,局后小区,局后小区,[黄浦] 局后小区,局门后路31-1,121.48059,31.209256,0.6,局后小区,黄浦,121.487204,31.215027,210,60194ba17e3a052fd497740a,"局门后路1号, 局门后路3号, 局门后路5号, 局门后路7号, 局门后路9号, 局门后路11号, 局门后路13号, 局门后路15号, 局门后路19号, 局门后路21号, 局门后路27号, 局门后路31号, 徐家汇路77弄, 局门后路61号, 局门后路62号, 局门后路63号, 局门后路64号, 局门后路77号, 局门后路85号"
Q4UT56FEQQ,中山南一路1043弄小区,中山南一路1043弄小区,[黄浦] 中山南一路1043弄小区,中山南一路1043弄,121.472605,31.196228,0.3333333333333333,中山南一路302号,黄浦,121.4925093,31.2056897,2,60194ba17e3a052fd497740c,中山南一路302号
0NBJJ1ZFIJ,祥安公寓,祥安公寓,[黄浦] 祥安公寓,斜土路251弄,121.480604,31.206025,0.6,祥安公寓,黄浦,121.487455,31.211675,224,60194ba17e3a052fd497740e,斜土路251弄
QVWCD9B4MC,蒙自路395弄小区,蒙自路395弄小区,[黄浦] 蒙自路395弄小区,蒙自路395弄,121.479636,31.202727,0.4,蒙自路601弄,黄浦,121.487164,31.205739,234,60194ba27e3a052fd4977410,蒙自路601弄
6Z2NE2KDMO,东怡花苑,东怡花苑,[黄浦] 东怡花苑,局门路599弄,121.483362,31.200702,0.6,东怡花苑,黄浦,121.489631,31.206448,238,60194ba27e3a052fd4977413,局门路599弄
,____,,______,,,,0,歌斐中心,黄浦,121.488861,31.202736,4,60194ba47e3a052fd4977415,蒙自路757号
Q4UT56FEQQ,中山南一路1043弄小区,中山南一路1043弄小区,[黄浦] 中山南一路1043弄小区,中山南一路1043弄,121.472605,31.196228,0.3333333333333333,中山南一路270-290号,黄浦,121.4929679,31.20586699,5,60194ba57e3a052fd4977417,"中山南一路290号, 中山南一路270号"
Q4UT56FEQQ,中山南一路1043弄小区,中山南一路1043弄小区,[黄浦] 中山南一路1043弄小区,中山南一路1043弄,121.472605,31.196228,0.3333333333333333,中山南一路248-254号,黄浦,121.493704,31.206105,6,60194ba57e3a052fd4977419,"中山南一路248号, 中山南一路250号, 中山南一路252号, 中山南一路254号"
TZQBAFI9WG,铁道路776弄小区,铁道路776弄小区,[黄浦] 铁道路776弄小区,铁道路776弄,121.475647,31.196019,0.4,铁道路180号,黄浦,121.4934345,31.20592027,14,60194ba67e3a052fd497741b,铁道路180号
TZQBAFI9WG,铁道路776弄小区,铁道路776弄小区,[黄浦] 铁道路776弄小区,铁道路776弄,121.475647,31.196019,0.4,铁道路140号,黄浦,121.4934345,31.20592027,13,60194ba67e3a052fd497741f,铁道路140号
Q4UT56FEQQ,中山南一路1043弄小区,中山南一路1043弄小区,[黄浦] 中山南一路1043弄小区,中山南一路1043弄,121.472605,31.196228,0.3333333333333333,中山南一路204号,黄浦,121.4946436,31.20640241,72,60194baf7e3a052fd497743c,中山南一路204号
TZQBAFI9WG,铁道路776弄小区,铁道路776弄小区,[黄浦] 铁道路776弄小区,铁道路776弄,121.475647,31.196019,0.4,铁道路676-684号,黄浦,121.482852,31.202182,75,60194baf7e3a052fd497743e,"铁道路676号, 铁道路678号, 铁道路680号, 铁道路682号, 铁道路684号"
ZNA1YYLM7I,申龙小区,申龙小区,[浦东] 申龙小区,金高路220弄,121.607444,31.294461,0,申龙大楼,黄浦,121.482861,31.20245245,79,60194bb17e3a052fd4977447,中山南一路892号
TZQBAFI9WG,铁道路776弄小区,铁道路776弄小区,[黄浦] 铁道路776弄小区,铁道路776弄,121.475647,31.196019,0.4,铁道路776弄,黄浦,121.481656,31.201891,78,60194bb27e3a052fd4977449,铁道路776弄
DVKAWKBEAE,中山南路1726弄小区,中山南路1726弄小区,[黄浦] 中山南路1726弄小区,中山南路1726弄,121.493305,31.204368,0.35294117647058826,中山南路1768弄,黄浦,121.4983091,31.2088339,80,60194bb27e3a052fd497744b,中山南路1768弄
Q4UT56FEQQ,中山南一路1043弄小区,中山南一路1043弄小区,[黄浦] 中山南一路1043弄小区,中山南一路1043弄,121.472605,31.196228,0.3333333333333333,中山南一路202号,黄浦,121.494764,31.20643908,81,60194bb27e3a052fd497744d,中山南一路202号
QOD0DIHCAY,中山小区,中山小区,[黄浦] 中山小区,广东路131弄,121.48897,31.232952,0.6,中山大楼(黄浦),黄浦,121.501972,31.210776,100,60194bb37e3a052fd4977450,"中山南路1669弄69号, 中山南路1569号"
GSWXABRCFZ,黄浦春江小区,黄浦春江小区,[黄浦] 黄浦春江小区,中山南一路1048弄,121.470737,31.194555,0.5,春江大楼,黄浦,121.477066,31.200571,96,60194bb57e3a052fd4977452,中山南一路1050号
GSWXABRCFZ,黄浦春江小区,黄浦春江小区,[黄浦] 黄浦春江小区,中山南一路1048弄,121.470737,31.194555,0.5,春江小区(卢湾),黄浦,121.477588,31.200282,117,60194bb57e3a052fd4977454,中山南一路1048弄
JRQ2OFJFUY,中南公寓,中南公寓,[黄浦] 中南公寓,中山南一路904号,121.475517,31.196314,0.6,中南公寓,黄浦,121.482021,31.202314,137,60194bb67e3a052fd4977456,"中山南一路904号, 中山南一路902号"
8D5LIARCHA,海珀日晖,海珀日晖,[黄浦] 海珀日晖,打浦路666弄,121.474006,31.192634,0.6,海珀日辉(住宅),黄浦,121.4781816,31.19930316,17,60194ba87e3a052fd4977426,龙华东路886号
,____,,______,,,,0,制造局路729-735号,黄浦,121.492257,31.206317,23,60194ba87e3a052fd4977428,"制造局路729号, 制造局路731号, 制造局路733号, 制造局路735号"
,____,,______,,,,0,制造局路779-781号,黄浦,121.492487,31.205484,23,60194ba97e3a052fd497742b,"制造局路779号, 制造局路781号"
Q4UT56FEQQ,中山南一路1043弄小区,中山南一路1043弄小区,[黄浦] 中山南一路1043弄小区,中山南一路1043弄,121.472605,31.196228,0.3333333333333333,中山南一路1040-1044号,黄浦,121.477476,31.20092,24,60194ba97e3a052fd497742d,"中山南一路1040号, 中山南一路1042号, 中山南一路1044号"
Q4UT56FEQQ,中山南一路1043弄小区,中山南一路1043弄小区,[黄浦] 中山南一路1043弄小区,中山南一路1043弄,121.472605,31.196228,0.3333333333333333,中山南一路256弄,黄浦,121.4928534,31.20568438,31,60194baa7e3a052fd497742f,中山南一路256弄
Q4UT56FEQQ,中山南一路1043弄小区,中山南一路1043弄小区,[黄浦] 中山南一路1043弄小区,中山南一路1043弄,121.472605,31.196228,0.3333333333333333,中山南一路161弄,黄浦,121.4937553,31.20670671,50,60194bac7e3a052fd4977432,中山南一路161弄
HJT0S0S6P9,南泰公寓,南泰公寓,[黄浦] 南泰公寓,南车站路555号,121.495028,31.203909,0.6,南泰公寓,黄浦,121.50175,31.209684,55,60194bad7e3a052fd4977434,南车站路555号
Q4UT56FEQQ,中山南一路1043弄小区,中山南一路1043弄小区,[黄浦] 中山南一路1043弄小区,中山南一路1043弄,121.472605,31.196228,0.3333333333333333,中山南一路246弄,黄浦,121.4939223,31.20618759,38,60194bad7e3a052fd4977436,中山南一路246弄
Q4UT56FEQQ,中山南一路1043弄小区,中山南一路1043弄小区,[黄浦] 中山南一路1043弄小区,中山南一路1043弄,121.472605,31.196228,0.3333333333333333,中山南一路206号,黄浦,121.4945242,31.20636071,76,60194bae7e3a052fd4977438,中山南一路206号
DVKAWKBEAE,中山南路1726弄小区,中山南路1726弄小区,[黄浦] 中山南路1726弄小区,中山南路1726弄,121.493305,31.204368,0.35294117647058826,中山南路1814弄,黄浦,121.497793,31.208648,57,60194bae7e3a052fd497743a,中山南路1814弄
7IK2FG3KHJ,南普庆里,南普庆里,[黄浦] 南普庆里,马当路318弄,121.474447,31.217241,0.6,普庆里,黄浦,121.4812099,31.22322048,5,60194bea7e3a052fd49774fe,"马当路306弄, 马当路302号, 马当路312号"
07H2PRURYM,德福苑,德福苑,[黄浦] 德福苑,蒙自路501弄,121.480195,31.201229,0.6666666666666666,福源商厦,黄浦,121.496281,31.233503,1,60194beb7e3a052fd4977500,福佑路338号
GHK9CMDXPE,赵家桥小区,赵家桥小区,[静安] 赵家桥小区,"北京西路1585号,常德路319号",121.446361,31.226507,0,赵家宅路48号,黄浦,121.496493,31.226944,,60194bee7e3a052fd497750b,赵家宅路48号
